,Date,High,Low,Open,Close,Volume,Adj Close
2767,2011-01-03,47.18000031,46.40571594,46.52000046,47.08142853,111284600,40.86860657
2768,2011-01-04,47.5,46.87857056,47.49142838,47.32714462,77270200,41.08190536
2769,2011-01-05,47.76285553,47.07143021,47.07857132,47.714286799999996,63879900,41.41794586
2770,2011-01-06,47.8928566,47.55714417,47.81714249,47.67571259,75107200,41.38447189
2771,2011-01-07,48.04999924,47.41428757,47.71285629,48.01714325,77982800,41.68083572
2772,2011-01-10,49.03285599,48.16714096,48.40428543,48.92142868,112140000,42.46580124
2773,2011-01-11,49.27999878,48.49571609,49.26856995,48.80571365,111027000,42.36535645
2774,2011-01-12,49.20428467,48.8571434,49.035713200000004,49.20285797,75647600,42.71008682
2775,2011-01-13,49.52000046,49.12142944,49.30857086,49.38285828,74195100,42.86633301
2776,2011-01-14,49.78285599,49.20571518,49.41285706,49.78285599,77210000,43.21353912
2777,2011-01-18,49.2514267,46.57143021,47.07428741,48.66428757,470249500,42.24258423
2778,2011-01-19,49.79999924,48.12571335,49.76428604,48.40571594,283903200,42.01813889
2779,2011-01-20,48.32857132,47.15999985,48.06142807,47.52571487,191197300,41.25425339
2780,2011-01-21,47.84000015,46.66143036,47.681427,46.67428589,188600300,40.5151825
2781,2011-01-24,48.20714188,46.67428589,46.69571304,48.20714188,143670800,41.84576416
2782,2011-01-25,48.77714157,47.79571533,48.04714203,48.77142715,136717000,42.33558655
2783,2011-01-26,49.37142944,48.785713200000004,48.99428558,49.12142944,126718900,42.63940048
2784,2011-01-27,49.24142838,48.97571564,49.11142731,49.02999878,71256500,42.56004715
2785,2011-01-28,49.20000076,47.64714432,49.16714096,48.01428604,148014300,41.67835999
2786,2011-01-31,48.57714462,47.75714111,47.97142792,48.47428513,94311700,42.07766724
2787,2011-02-01,49.37857056,48.7114296,48.75714111,49.29000092,106658300,42.78572845
2788,2011-02-02,49.32143021,49.07857132,49.20714188,49.18857193,64738800,42.69768143
