,Date,High,Low,Open,Close,Volume,Adj Close
2515,2010-01-04,30.6428566,30.34000015,30.48999977,30.572856899999994,123432400,26.53848267
2516,2010-01-05,30.79857063,30.4642849,30.65714264,30.62571335,150476200,26.58436584
2517,2010-01-06,30.74714279,30.1071434,30.62571335,30.13857079,138040000,26.16150856
2518,2010-01-07,30.2857151,29.86428642,30.25,30.08285713,119282800,26.11314583
2519,2010-01-08,30.2857151,29.86571503,30.04285622,30.28285789,111902700,26.2867527
2520,2010-01-11,30.4285717,29.77857208,30.39999962,30.01571465,115557400,26.05486488
2521,2010-01-12,29.96714211,29.48857117,29.88428497,29.67428589,148614900,25.758487699999996
2522,2010-01-13,30.13285637,29.15714264,29.69571495,30.09285736,151473000,26.12182617
2523,2010-01-14,30.06571388,29.86000061,30.01571465,29.91857147,108223500,25.97054672
2524,2010-01-15,30.22857094,29.40999985,30.13285637,29.41857147,148516900,25.53652
2525,2010-01-19,30.74142838,29.605714799999998,29.76142883,30.71999931,182501900,26.66621208
2526,2010-01-20,30.79285622,29.9285717,30.70142937,30.24714279,153038200,26.25575256
2527,2010-01-21,30.47285652,29.60142899,30.29714203,29.72428513,152038600,25.801885600000002
2528,2010-01-22,29.6428566,28.16571426,29.54000092,28.25,220441900,24.52215004
2529,2010-01-25,29.24285698,28.59857178,28.93000031,29.01000023,266424900,25.18186569
2530,2010-01-26,30.53000069,28.94000053,29.42142868,29.42000008,466777500,25.53775978
2531,2010-01-27,30.08285713,28.50428581,29.54999924,29.69714355,430642100,25.77832985
2532,2010-01-28,29.3571434,28.38571358,29.27571487,28.46999931,293375600,24.71312332
2533,2010-01-29,28.88571358,27.1785717,28.72571373,27.43714333,311488100,23.81657219
2534,2010-02-01,28.0,27.32857132,27.48142815,27.81857109,187469100,24.14765549
2535,2010-02-02,28.04571342,27.62571335,27.98714256,27.97999954,174585600,24.28777885
2536,2010-02-03,28.60000038,27.77428627,27.88142776,28.46142769,153832000,24.70567513
2537,2010-02-04,28.33857155,27.36714363,28.10428619,27.43571472,189413000,23.81532288
2538,2010-02-05,28.0,27.26428604,27.51857185,27.92285728,212576700,24.23818016
2539,2010-02-08,28.26857185,27.7142849,27.95571518,27.73142815,119567700,24.07201004
2540,2010-02-09,28.2142849,27.8214283,28.05999947,28.02714348,158221700,24.32870293
2541,2010-02-10,28.08571434,27.7514286,27.98428535,27.87428665,92590400,24.19602203
2542,2010-02-11,28.5357151,27.72285652,27.84000015,28.38142776,137586400,24.63623238
2543,2010-02-12,28.80571365,27.9285717,28.30142784,28.62571335,163867200,24.84828758
2544,2010-02-16,29.09857178,28.78857231,28.84857178,29.05714226,135934400,25.22278404
2545,2010-02-17,29.18714333,28.69428635,29.17000008,28.93571472,109099200,25.11738014
2546,2010-02-18,29.12714195,28.70285797,28.80428505,28.98999977,105706300,25.16449928
2547,2010-02-19,29.02857208,28.72999954,28.83714294,28.80999947,103867400,25.00825882
2548,2010-02-22,28.9285717,28.45571518,28.90571404,28.63142776,97640900,24.8532505
2549,2010-02-23,28.76142883,27.95857048,28.5714283,28.15142822,143773700,24.4365921
2550,2010-02-24,28.77714348,28.26285744,28.31857109,28.66571426,115141600,24.88301277
2551,2010-02-25,28.97999954,28.12714195,28.19714355,28.8571434,166281500,25.04917717
2552,2010-02-26,29.30999947,28.8571434,28.91142845,29.23142815,126865200,25.37407303
2553,2010-03-01,29.9285717,29.35000038,29.3928566,29.855714799999998,137523400,25.91597557
2554,2010-03-02,30.11857224,29.677143100000006,29.98999977,29.83571434,141636600,25.89861679
2555,2010-03-03,29.98142815,29.70571518,29.84857178,29.90428543,93013200,25.95813751
2556,2010-03-04,30.13142776,29.80428505,29.89714241,30.10142899,91510300,26.12926674
2557,2010-03-05,31.38571358,30.66142845,30.70571518,31.27857208,224905100,27.15108109
2558,2010-03-08,31.44142914,31.1785717,31.43000031,31.29714203,107472400,27.16719627
2559,2010-03-09,32.1428566,31.12714195,31.18714333,31.86000061,230064800,27.65578079
2560,2010-03-10,32.2114296,31.88571358,31.97571373,32.11999893,149054500,27.88147354
2561,2010-03-11,32.2142868,31.90285683,31.98714256,32.2142868,101425100,27.96331978
2562,2010-03-12,32.53285599,32.25,32.48143005,32.37142944,104080900,28.09972763
2563,2010-03-15,32.2142868,31.4642849,32.19714355,31.97714233,123375700,27.75746155
2564,2010-03-16,32.13999939,31.78714371,32.02571487,32.06428528,111727000,27.83311081
2565,2010-03-17,32.34999847,31.89571381,32.12857056,32.01714325,112739200,27.79218674
2566,2010-03-18,32.1428566,31.80142784,32.01428604,32.09285736,85527400,27.85790825
2567,2010-03-19,32.1771431,31.60428619,32.11285782,31.75,139861400,27.56029892
2568,2010-03-22,32.2857132,31.45000076,31.49571419,32.1071434,114104900,27.87031174
2569,2010-03-23,32.68285751,32.01428604,32.23428726,32.62285614,150607800,28.317976
2570,2010-03-24,32.88571548,32.501426699999996,32.52000046,32.76714325,149445100,28.44321251
2571,2010-03-25,32.99571609,32.32143021,32.98857117,32.37857056,135571100,28.10592079
2572,2010-03-26,33.13571548,32.65000153,32.70714188,32.98571396,160218800,28.632942200000002
2573,2010-03-29,33.40999985,33.08856964,33.2857132,33.19857025,135186100,28.81770515
2574,2010-03-30,33.92571259,33.4642868,33.79999924,33.69285583,131827500,29.24677658
2575,2010-03-31,33.80142975,33.49428558,33.6414299,33.57143021,107664900,29.14137077
2576,2010-04-01,34.10428619,33.25,33.91571426,33.70999908,150786300,29.26165771
2577,2010-04-05,34.0728569,33.5385704,33.568573,34.06999969,171126900,29.57414627
2578,2010-04-06,34.31999969,33.8571434,34.02857208,34.22000122,111754300,29.70436096
2579,2010-04-07,34.56000137,34.09428406,34.22142792,34.37142944,157125500,29.83580017
2580,2010-04-08,34.50571442,34.00571442,34.34857178,34.27857208,143247300,29.75519753
2581,2010-04-09,34.55571365,34.35142899,34.49000168,34.54142761,83545700,29.98337364
2582,2010-04-12,34.72428513,34.54428482,34.59999847,34.61285782,83256600,30.04536629
2583,2010-04-13,34.68571472,34.44428635,34.55142975,34.63285828,76552700,30.06273079
2584,2010-04-14,35.11571503,34.86714172,35.04000092,35.09857178,101019100,30.466985700000002
2585,2010-04-15,35.57571411,35.0728569,35.11142731,35.56000137,94196200,30.86753464
2586,2010-04-16,35.87714386,34.93571472,35.50999832,35.34285736,187636400,30.67904282
2587,2010-04-19,35.41285706,34.5385704,35.29000092,35.29571533,141731100,30.63812256
2588,2010-04-20,35.6071434,34.70857239,35.50571442,34.94142914,184581600,30.33058548
2589,2010-04-21,37.17856979,36.53285599,36.97142792,37.03142929,245597800,32.14479828
2590,2010-04-22,38.1071434,36.59999847,36.8914299,38.06714249,198356200,33.04383469
2591,2010-04-23,38.88285828,38.1428566,38.2842865,38.68999863,199238900,33.58449936
2592,2010-04-26,38.92285538,38.31285858,38.84000015,38.5,119767200,33.41957855
2593,2010-04-27,38.26285553,37.21714401,38.181427,37.43428421,177335900,32.49448395
2594,2010-04-28,37.714286799999996,36.63000107,37.6071434,37.37142944,189600600,32.43992615
2595,2010-04-29,38.57143021,37.43000031,37.57428741,38.37714386,139710200,33.31293106
2596,2010-04-30,38.65285873,37.285713200000004,38.47285843,37.29857254,135615900,32.37667465
2597,2010-05-03,38.26856995,37.55428696,37.69142914,38.04999924,113585500,33.02894592
2598,2010-05-04,37.61285782,36.67856979,37.55571365,36.95428467,180954900,32.07782364
2599,2010-05-05,36.87714386,35.53285599,36.14714432,36.56999969,220775800,31.74425125
2600,2010-05-06,36.8928566,28.4642849,36.26142883,35.17856979,321465200,30.53643417
2601,2010-05-07,35.22428513,32.17285538,34.81571579,33.69428635,419004600,29.24801826
2602,2010-05-10,36.37857056,35.50428391,35.75,36.2842865,246076600,31.496236800000002
2603,2010-05-11,37.12714386,35.785713200000004,35.97714233,36.64571381,212226700,31.80997467
2604,2010-05-12,37.59000015,36.95714188,37.0342865,37.44142914,163594900,32.50068665
2605,2010-05-13,37.8571434,36.62857056,37.60285568,36.90857315,149928100,32.03814697
2606,2010-05-14,36.63999939,35.6428566,36.45142746,36.25999832,189840700,31.47515488
2607,2010-05-17,36.59714127,35.38714218,36.38571548,36.31714249,190708700,31.524761199999997
2608,2010-05-18,36.93571472,35.7514267,36.7114296,36.05142975,195669600,31.29409409
2609,2010-05-19,36.13142776,34.97857285,35.6428566,35.47714233,256431700,30.79561043
2610,2010-05-20,34.83571243,33.74428558,34.55428696,33.9657135,320728800,29.48363113
2611,2010-05-21,34.92856979,33.04999924,33.25999832,34.61714172,305972800,30.04909325
2612,2010-05-24,35.84285736,35.18000031,35.32571411,35.2514267,188559700,30.59967995
2613,2010-05-25,35.2514267,33.88000107,34.19285583,35.03142929,262001600,30.40872002
2614,2010-05-26,36.01856995,34.82143021,35.72571564,34.87285614,212663500,30.27106094
2615,2010-05-27,36.27000046,35.58714294,35.79999924,36.19285583,166570600,31.41688156
2616,2010-05-28,37.05714417,36.19285583,37.05571365,36.69714355,203903700,31.85461807
2617,2010-06-01,37.99142838,36.99428558,37.09857178,37.26142883,219118200,32.34444427
2618,2010-06-02,37.82857132,37.18999863,37.79142761,37.70714188,172137000,32.7313385
2619,2010-06-03,37.93571472,37.20142746,37.88285828,37.58856964,162526700,32.62841034
2620,2010-06-04,37.41428757,36.37571335,36.88714218,36.56571579,189576100,31.74051857
2621,2010-06-07,37.02142715,35.79285812,36.89857101,35.84857178,221735500,31.11802483
2622,2010-06-08,36.25714111,35.09285736,36.1771431,35.61857224,250192600,30.91837692
2623,2010-06-09,35.98571396,34.6414299,35.92428589,34.74285889,213657500,30.15821648
2624,2010-06-10,35.85428619,34.59999847,34.97714233,35.78714371,194089000,31.06470299
2625,2010-06-11,36.26571274,35.33856964,35.4614296,36.2157135,136439800,31.43671227
2626,2010-06-14,37.02142715,36.28714371,36.56571579,36.32571411,150740100,31.53221703
2627,2010-06-15,37.12142944,36.5,36.52000046,37.09857178,146268500,32.20307922
2628,2010-06-16,38.25,37.23285675,37.29999924,38.17856979,195919500,33.14055634
2629,2010-06-17,38.98571396,38.5,38.65714264,38.83856964,218213800,33.71346664
2630,2010-06-18,39.285713200000004,38.77428436,38.8928566,39.15285873,196155400,33.98627472
2631,2010-06-21,39.8585701,38.38999939,39.66999817,38.59571457,194122600,33.50265884
2632,2010-06-22,39.42428589,38.785713200000004,38.88000107,39.12142944,179315500,33.958991999999995
2633,2010-06-23,39.23714447,38.27142715,39.22571564,38.70999908,192114300,33.60186005
2634,2010-06-24,39.02857208,38.29999924,38.714286799999996,38.42856979,178569300,33.35757446
2635,2010-06-25,38.61000061,37.97285843,38.58000183,38.09999847,137485600,33.07235718
2636,2010-06-28,38.535713200000004,37.7885704,38.13285828,38.32857132,146237000,33.27075958
2637,2010-06-29,37.77000046,36.32857132,37.73143005,36.59571457,283336200,31.76656723
2638,2010-06-30,36.85285568,35.7157135,36.67285538,35.93285751,184863000,31.19119453
2639,2010-07-01,36.40000153,34.74571609,36.32857132,35.49714279,255724000,30.81297874
2640,2010-07-02,35.84714127,34.74285889,35.7842865,35.27714157,173460700,30.62200165
2641,2010-07-06,36.11428452,35.16571426,35.8571434,35.51856995,153808900,30.83156776
2642,2010-07-07,36.96714401,35.67856979,35.7842865,36.95285797,163639000,32.07658386
2643,2010-07-08,37.55714417,36.41285706,37.49714279,36.86999893,184536100,32.004673
2644,2010-07-09,37.12857056,36.45142746,36.69857025,37.08856964,108330600,32.19439316
2645,2010-07-12,37.40714264,36.40857315,36.93285751,36.75571442,140719600,31.90546608
2646,2010-07-13,36.62857056,35.20428467,36.61714172,35.97142792,297731000,31.22466087
2647,2010-07-14,36.54285812,35.57143021,35.62571335,36.10428619,203011900,31.34000206
2648,2010-07-15,36.70999908,35.32857132,35.4614296,35.92142868,206216500,31.18126106
2649,2010-07-16,36.42428589,35.48714447,36.16857147,35.70000076,259964600,30.98906708
2650,2010-07-19,35.69714355,34.22857285,35.69714355,35.08285904,256119500,30.45336151
2651,2010-07-20,36.12857056,34.28714371,34.70000076,35.98428726,268737700,31.23582458
2652,2010-07-21,37.87857056,36.285713200000004,37.86999893,36.31999969,296417800,31.52723694
2653,2010-07-22,37.1428566,36.47285843,36.81142807,37.00285721,161329700,32.11999512
2654,2010-07-23,37.19714355,36.61142731,36.72714233,37.13428497,133347200,32.23406601
2655,2010-07-26,37.15714264,36.81571579,37.1428566,37.04000092,105137900,32.15222549
2656,2010-07-27,37.82857132,37.18571472,37.26714325,37.72571564,146192900,32.7474556
2657,2010-07-28,37.9985733,37.17856979,37.66714096,37.27999878,129996300,32.36054611
2658,2010-07-29,37.52142715,36.58571243,37.24428558,36.87285614,160951700,32.00714111
2659,2010-07-30,37.09999847,36.41428757,36.55571365,36.75,112052500,31.90050888
2660,2010-08-02,37.51285553,37.08856964,37.20571518,37.40714264,107013900,32.47092056
2661,2010-08-03,37.6085701,37.06000137,37.28714371,37.41857147,104413400,32.48084641
2662,2010-08-04,37.75428391,37.18714142,37.54857254,37.568573,105093800,32.61106873
2663,2010-08-05,37.59714127,37.22142792,37.38999939,37.38571548,72274300,32.4523201
2664,2010-08-06,37.35571289,36.80428696,37.11142731,37.15571594,111224400,32.25267029
2665,2010-08-09,37.45000076,37.08142853,37.35428619,37.3928566,75782000,32.45852661
2666,2010-08-10,37.20714188,36.79285812,37.12142944,37.05857086,112980000,32.16836166
2667,2010-08-11,36.52714157,35.68714142,36.48571396,35.74142838,155013600,31.02501678
2668,2010-08-12,36.15714264,35.15999985,35.24142838,35.97000122,133730100,31.22342873
2669,2010-08-13,35.98285675,35.58428574,35.95000076,35.58571243,88717300,30.8898468
2670,2010-08-16,35.7157135,35.23143005,35.36857224,35.37714386,79607500,30.70880699
2671,2010-08-17,36.37571335,35.59999847,35.72571564,35.99571609,105660100,31.24575043
2672,2010-08-18,36.38142776,35.93999863,36.05142975,36.15285873,84924000,31.38215446
2673,2010-08-19,36.2114296,35.52571487,36.11999893,35.69714355,106676500,30.98658562
2674,2010-08-20,36.27428436,35.57143021,35.62714386,35.66285706,96057500,30.956809999999997
2675,2010-08-23,36.0,35.035713200000004,35.97000122,35.11428452,103510400,30.48062706
2676,2010-08-24,34.714286799999996,34.09285736,34.66714096,34.27571487,150641400,29.75272369
2677,2010-08-25,34.85571289,33.88571548,34.00571442,34.69857025,149216900,30.11977959
2678,2010-08-26,35.1071434,34.32571411,35.06428528,34.32571411,116626300,29.79611778
2679,2010-08-27,34.65857315,33.65142822,34.535713200000004,34.51714325,137097800,29.96228981
2680,2010-08-30,35.1071434,34.38285828,34.39428711,34.6428566,95822300,30.07141113
2681,2010-08-31,34.93714142,34.33571243,34.54999924,34.72857285,105196700,30.14582062
2682,2010-09-01,35.92285538,35.18285751,35.35285568,35.76142883,174259400,31.04237366
2683,2010-09-02,36.02428436,35.50999832,35.89428711,36.02428436,103856900,31.27054787
2684,2010-09-03,36.96857071,36.3571434,36.44142914,36.96714401,130197200,32.08899307
2685,2010-09-07,37.07571411,36.6071434,36.66285706,36.83000183,85639400,31.96994209
2686,2010-09-08,37.77000046,37.01428604,37.11142731,37.56000137,131637800,32.60361862
2687,2010-09-09,38.07428741,37.56000137,37.86285782,37.58142853,109643800,32.62221527
2688,2010-09-10,37.785713200000004,37.34285736,37.59857178,37.63000107,96885600,32.66437912
2689,2010-09-13,38.32571411,37.9657135,37.97428513,38.14857101,97195000,33.11451339999999
2690,2010-09-14,38.45285797,37.931427,38.02999878,38.29428482,102037600,33.24098969
2691,2010-09-15,38.62571335,38.26285553,38.31000137,38.60285568,107342200,33.50886154
2692,2010-09-16,39.52428436,38.5,38.60571289,39.50999832,163025800,34.29629135
2693,2010-09-17,39.70857239,39.09714127,39.66999817,39.33856964,158619300,34.14748764
2694,2010-09-20,40.54000092,39.40714264,39.43999863,40.4614296,164669400,35.12216949
2695,2010-09-21,41.04999924,40.39857101,40.55142975,40.5385704,167018600,35.18913651
2696,2010-09-22,41.13999939,40.34428406,40.38714218,41.1071434,146322400,35.68267822
2697,2010-09-23,41.8228569,40.8571434,40.90428543,41.27428436,196529200,35.82775497
2698,2010-09-24,41.93285751,41.50714111,41.72857285,41.75999832,162372000,36.2493782
2699,2010-09-27,42.10428619,41.5728569,41.99714279,41.59428406,120708700,36.10553741
2700,2010-09-28,41.681427,39.285713200000004,41.681427,40.97999954,258760600,35.57230377
2701,2010-09-29,41.40142822,40.8571434,41.03285599,41.05285645,117411000,35.63555527
2702,2010-09-30,41.42856979,40.17856979,41.285713200000004,40.535713200000004,168347900,35.18665695
2703,2010-10-01,40.93999863,40.19285583,40.87857056,40.36000061,112035700,35.034130100000006
2704,2010-10-04,40.41428757,39.681427,40.22857285,39.80571365,108825500,34.5529747
2705,2010-10-05,41.34999847,40.25999832,40.285713200000004,41.27714157,125491800,35.83024979
2706,2010-10-06,41.71285629,40.7514267,41.36999893,41.31285858,167717200,35.86125565
2707,2010-10-07,41.49714279,40.98714447,41.47714233,41.31714249,102099900,35.86496735
2708,2010-10-08,42.07143021,41.42856979,41.67285538,42.00999832,164600800,36.46640396
2709,2010-10-11,42.46285629,42.08571243,42.10571289,42.19428635,106938300,36.62636566
2710,2010-10-12,42.785713200000004,41.7842865,42.20142746,42.64857101,139636000,37.02069855
2711,2010-10-13,43.13714218,42.82857132,42.88571548,42.87714386,157523100,37.21910477
2712,2010-10-14,43.20999908,42.91428757,43.09857178,43.18714142,108824100,37.48820877
2713,2010-10-15,45.0,43.55857086,43.91999817,44.96285629,230548500,39.02959061
2714,2010-10-18,45.57143021,44.89857101,45.49571609,45.42856979,273252700,39.43385696
2715,2010-10-19,44.82428741,42.86000061,43.34285736,44.21285629,308196000,38.37856674
2716,2010-10-20,44.8928566,43.83856964,44.1428566,44.36142731,180406100,38.50753403
2717,2010-10-21,44.96285629,43.82857132,44.62285614,44.21714401,137865000,38.38228607
2718,2010-10-22,44.29142761,43.75714111,44.15285873,43.92428589,93194500,38.12807465
2719,2010-10-25,44.51428604,44.06285858,44.15571594,44.11999893,98115500,38.29796219
2720,2010-10-26,44.2485733,43.66428757,43.83856964,44.00714111,98232400,38.1999855
2721,2010-10-27,44.27142715,43.65714264,43.95000076,43.97571564,99750700,38.17271042
2722,2010-10-28,44.0,42.98571396,43.99285889,43.60571289,137762800,37.85153961
2723,2010-10-29,43.69714355,42.98143005,43.4614296,42.99714279,107627800,37.32328033
2724,2010-11-01,43.65714264,43.17142868,43.17428589,43.45428467,105972300,37.72008896
2725,2010-11-02,44.31285858,43.8571434,43.8571434,44.19428635,108482500,38.36243820000001
2726,2010-11-03,44.69714355,44.07571411,44.48143005,44.68571472,127087100,38.78902435
2727,2010-11-04,45.74000168,45.00428391,45.06428528,45.46714401,160622000,39.46733093
2728,2010-11-05,45.65285873,45.25,45.4271431,45.30428696,90313300,39.32597351
2729,2010-11-08,45.681427,45.2514267,45.31428528,45.51714325,70439600,39.51073837
2730,2010-11-09,45.90000153,44.92856979,45.86428452,45.15428543,95886000,39.19576645
2731,2010-11-10,45.5385704,44.79285812,45.23428726,45.43285751,96056800,39.43756866
2732,2010-11-11,45.48571396,44.8928566,45.0,45.23571396,90321000,39.26644135
2733,2010-11-12,45.214286799999996,43.37571335,45.1428566,44.00428391,198961700,38.1975174
2734,2010-11-15,44.36285782,43.75285721,44.06571579,43.86285782,100901500,38.07475662
2735,2010-11-16,43.94285583,42.75999832,43.67428589,43.08428574,164412500,37.39891815
2736,2010-11-17,43.4271431,42.53714371,43.02857208,42.92856979,119862400,37.26374054
2737,2010-11-18,44.23857117,43.52714157,43.59999847,44.06142807,123622800,38.24713135
2738,2010-11-19,44.05714417,43.60571289,43.99571609,43.818573,96210800,38.03631973
2739,2010-11-22,44.76571274,43.69571304,43.81142807,44.76571274,98268800,38.85846329
2740,2010-11-23,44.535713200000004,43.79428482,44.34999847,44.10428619,129861900,38.28432465
2741,2010-11-24,45.05714417,44.535713200000004,44.57143021,44.97142792,103431300,39.03703308
2742,2010-11-26,45.38571548,44.70571518,44.81999969,45.0,59396400,39.06184006
2743,2010-11-29,45.35428619,44.48285675,45.07143021,45.26714325,111446300,39.29372406
2744,2010-11-30,44.90857315,44.40999985,44.79142761,44.45000076,125464500,38.58442688
2745,2010-12-01,45.3928566,45.0,45.0385704,45.20000076,115437700,39.23544693
2746,2010-12-02,45.57143021,44.98428726,45.36142731,45.45000076,115709300,39.45244598
2747,2010-12-03,45.52142715,45.19142914,45.28714371,45.34857178,85523200,39.36442184
2748,2010-12-06,46.04714203,45.48857117,45.52000046,45.73571396,112120400,39.70045853
2749,2010-12-07,46.2842865,45.44571304,46.25714111,45.45857239,97863500,39.45990372
2750,2010-12-08,45.86000061,45.30142975,45.66143036,45.8585701,80483900,39.80710602
