,Date,High,Low,Open,Close,Volume,Adj Close
0,2000-01-03,4.017857075,3.631696463,3.745535612,3.997767925,133949200,3.470225573
1,2000-01-04,3.950892925,3.613839388,3.866071463,3.660714388,128094400,3.177650213
2,2000-01-05,3.948660612,3.678571463,3.705357075,3.714285612,194580400,3.22415185
3,2000-01-06,3.821428537,3.392857075,3.790178537,3.392857075,191993200,2.9451389310000002
4,2000-01-07,3.607142925,3.410714388,3.446428537,3.553571463,115183600,3.084645033
5,2000-01-10,3.651785612,3.383928537,3.642857075,3.491071463,126266000,3.0303926469999998
6,2000-01-11,3.549107075,3.232142925,3.426339388,3.3125,110387200,2.8753855230000003
7,2000-01-12,3.410714388,3.089285612,3.392857075,3.113839388,244017200,2.70293951
8,2000-01-13,3.526785612,3.303571463,3.374441862,3.455357075,258171200,2.9993913169999997
9,2000-01-14,3.651785612,3.549107075,3.571428537,3.587053537,97594000,3.113708496
10,2000-01-18,3.785714388,3.587053537,3.607142925,3.712053537,114794400,3.2222135069999998
11,2000-01-19,3.883928537,3.691964388,3.772321463,3.805803537,149410800,3.303592205
12,2000-01-20,4.3392858510000005,4.053571224,4.125,4.053571224,457783200,3.5186653139999997
13,2000-01-21,4.080357075,3.935267925,4.080357075,3.975446463,123981200,3.450849295
14,2000-01-24,4.0267858510000005,3.754464388,3.872767925,3.794642925,110219200,3.293904066
15,2000-01-25,4.040178776,3.65625,3.75,4.008928776,124286400,3.479914188
16,2000-01-26,4.078125,3.919642925,3.928571463,3.935267925,91789600,3.41597271
17,2000-01-27,4.0357141489999995,3.821428537,3.886160612,3.928571463,85036000,3.410160065
18,2000-01-28,3.959821463,3.59375,3.863839388,3.629464388,105837200,3.1505227089999996
19,2000-01-31,3.709821463,3.375,3.607142925,3.705357075,175420000,3.216401339
20,2000-02-01,3.75,3.571428537,3.714285612,3.580357075,79508800,3.10789609
21,2000-02-02,3.647321463,3.464285612,3.598214388,3.529017925,116048800,3.0633323189999997
22,2000-02-03,3.723214388,3.580357075,3.582589388,3.689732075,118798400,3.2028386589999998
23,2000-02-04,3.928571463,3.700892925,3.712053537,3.857142925,106330000,3.348157167
24,2000-02-07,4.080357075,3.783482075,3.857142925,4.0736608510000005,110266800,3.5361044410000004
25,2000-02-08,4.147321224,3.973214388,4.071428776,4.102678776,102160800,3.561292887
26,2000-02-09,4.1830358510000005,4.015625,4.075892925,4.022321224,74841200,3.491538525
27,2000-02-10,4.0669641489999995,3.928571463,4.03125,4.053571224,75745600,3.5186653139999997
28,2000-02-11,4.075892925,3.866071463,4.0580358510000005,3.883928537,53062800,3.3714089389999997
29,2000-02-14,4.138392925,3.879464388,3.904017925,4.1361608510000005,91884800,3.590356112
30,2000-02-15,4.283482075,4.1138391489999995,4.116071224,4.25,121436000,3.689173937
31,2000-02-16,4.21875,4.0044641489999995,4.205357075,4.075892925,94561600,3.538042068
32,2000-02-17,4.125,4.040178776,4.1138391489999995,4.102678776,72374400,3.561292887
33,2000-02-18,4.1205358510000005,3.959821463,4.09375,3.973214388,58360400,3.448912382
34,2000-02-22,4.1763391489999995,3.810267925,3.933035612,4.064732075,105574000,3.5283529760000003
35,2000-02-23,4.25,3.964285612,4.044085026,4.1517858510000005,118274800,3.6039195060000004
36,2000-02-24,4.2544641489999995,3.991071463,4.189732075,4.114397526,94108000,3.571465015
37,2000-02-25,4.178571224,3.933035612,4.100446224,3.941964388,62286000,3.42178607
38,2000-02-28,4.107142925,3.870535612,3.933035612,4.044642925,82082000,3.510914803
39,2000-02-29,4.1875,4.0200891489999995,4.055803776,4.09375,92240400,3.553541899
40,2000-03-01,4.716517925,4.232142925,4.234375,4.654017925,269250800,4.039878368
41,2000-03-02,4.569196224,4.310267925,4.5357141489999995,4.357142925,77814800,3.782177687
42,2000-03-03,4.579799175,4.2857141489999995,4.459821224,4.571428776,80841600,3.9681870939999997
43,2000-03-06,4.611607075,4.4642858510000005,4.5,4.4888391489999995,52640000,3.8964953419999997
44,2000-03-07,4.5513391489999995,4.325892925,4.515625,4.388392925,68252800,3.809303522
45,2000-03-08,4.4263391489999995,4.234375,4.388392925,4.357142925,67807600,3.782177687
46,2000-03-09,4.4642858510000005,4.2232141489999995,4.3169641489999995,4.366071224,69179600,3.789928198
47,2000-03-10,4.569196224,4.321428776,4.345982075,4.491071224,62151600,3.8984313010000005
48,2000-03-13,4.517857075,4.267857075,4.361607075,4.3325891489999995,75989200,3.7608649730000003
49,2000-03-14,4.4375,4.071428776,4.329241276,4.080357075,107144800,3.541916847
50,2000-03-15,4.294642925,4.075892925,4.1294641489999995,4.1517858510000005,110902400,3.6039195060000004
51,2000-03-16,4.357142925,4.0892858510000005,4.189732075,4.341517925,94525200,3.7686145310000003
52,2000-03-17,4.4642858510000005,4.272321224,4.290178776,4.4642858510000005,76260800,3.8751826289999998
53,2000-03-20,4.508928776,4.3705358510000005,4.4107141489999995,4.392857075,51122400,3.8131797310000004
54,2000-03-21,4.883928776,4.34375,4.377232075,4.819196224,131082000,4.183258057
55,2000-03-22,5.15625,4.6986608510000005,4.7421875,5.149553776,141999200,4.470023155
56,2000-03-23,5.3705358510000005,5.0,5.071428776,5.046875,140641200,4.380892754
57,2000-03-24,5.140625,4.8392858510000005,5.087053776,4.953125,111728400,4.299514771
58,2000-03-27,5.169642925,4.888392925,4.915178776,4.984375,69795600,4.326641083
59,2000-03-28,5.071428776,4.897321224,4.9017858510000005,4.96875,50741600,4.31307888
60,2000-03-29,4.9799108510000005,4.779575825,4.977678776,4.8549108510000005,59959200,4.214261055
61,2000-03-30,4.9174108510000005,4.4799108510000005,4.7700891489999995,4.491071224,103600000,3.8984313010000005
62,2000-03-31,4.9017858510000005,4.5,4.5513391489999995,4.850446224,101158400,4.210383892
63,2000-04-03,4.982142925,4.622767925,4.8392858510000005,4.7611608510000005,82140800,4.132880688
64,2000-04-04,4.75,4.169642925,4.736607075,4.546875,165082400,3.946873665
65,2000-04-05,4.7455358510000005,4.428571224,4.516741276,4.65625,114416400,4.0418148039999995
66,2000-04-06,4.803571224,4.4017858510000005,4.665178776,4.470982075,64906800,3.8809940810000003
67,2000-04-07,4.709821224,4.482142925,4.544642925,4.705357075,60608800,4.084443092
68,2000-04-10,4.741071224,4.455357075,4.703125,4.4642858510000005,53065600,3.8751826289999998
69,2000-04-11,4.459821224,4.216517925,4.4107141489999995,4.265625,135455600,3.7027361389999998
