OrderID,Seq,OrderDate,ProductID,Qty,Amt,CustomerID
68,3,2016-04-26,p1005891,1,1950,c226019
68,4,2016-04-26,p1175481,2,2600,c226019
69,1,2016-04-26,p1012761,1,1900,c341969
70,1,2016-04-26,p1191881,1,1750,c356995
70,2,2016-04-26,p1002841,1,8300,c356995
71,1,2016-04-26,p1005891,2,3900,c037266
72,1,2016-04-26,p1012881,1,1600,c046178
73,1,2016-04-26,p1097821,3,3000,c103446
73,2,2016-04-26,p1012751,1,1250,c103446
74,1,2016-04-26,p1012641,1,1250,c115512
74,2,2016-04-26,p1211951,1,1250,c115512
75,1,2016-04-26,p1144371,1,1650,c192673
75,2,2016-04-26,p1001771,1,3300,c192673
76,1,2016-04-26,p1237811,1,8000,c339083
1,1,2016-04-27,p1005621,1,2900,c052684
2,1,2016-04-27,p1233511,1,3100,c131359
2,2,2016-04-27,p1191881,1,1750,c131359
2,3,2016-04-27,p1211951,1,1250,c131359
3,1,2016-04-27,p1255281,2,2364,c179219
3,2,2016-04-27,p1005771,1,1850,c179219
4,1,2016-04-27,p1072601,1,4600,c187241
5,1,2016-04-27,p1001771,1,3300,c229861
6,1,2016-04-27,p1175481,1,1300,c263277
7,1,2016-04-27,p1127201,2,7454,c038172
7,2,2016-04-27,p1211951,1,1250,c038172
7,3,2016-04-27,p1005771,2,3700,c038172
8,1,2016-04-27,p1162631,1,4600,c117925
9,1,2016-04-27,p1097591,1,600,c211169
9,2,2016-04-27,p1097821,1,1000,c211169
9,3,2016-04-27,p1211951,1,1250,c211169
10,1,2016-04-27,p1097831,1,1455,c280317
11,1,2016-04-27,p1200641,1,8100,c318713
12,1,2016-04-27,p1005891,1,1950,c352010
13,1,2016-04-27,p1246581,1,1136,c118110
13,2,2016-04-27,p1005771,2,3700,c118110
13,3,2016-04-27,p1012761,1,1900,c118110
13,4,2016-04-27,p1012881,1,1600,c118110
14,1,2016-04-27,p1200641,1,8100,c120644
14,2,2016-04-27,p1012881,1,1600,c120644
14,3,2016-04-27,p1233511,1,3100,c120644
15,1,2016-04-27,p1175481,2,2600,c129299
15,2,2016-04-27,p1144661,1,1850,c129299
15,3,2016-04-27,p1191881,1,1750,c129299
15,4,2016-04-27,p1211951,4,5000,c129299
15,5,2016-04-27,p1233511,1,3100,c129299
15,6,2016-04-27,p1097821,1,1000,c129299
15,7,2016-04-27,p1005771,1,1850,c129299
15,8,2016-04-27,p1012881,1,1600,c129299
15,9,2016-04-27,p1030071,1,4400,c129299
16,1,2016-04-27,p1030071,1,4400,c170363
16,2,2016-04-27,p1002841,1,8300,c170363
16,3,2016-04-27,p1211951,1,1250,c170363
17,1,2016-04-27,p1012881,1,1600,c293026
17,2,2016-04-27,p1072601,1,4600,c293026
17,3,2016-04-27,p1149411,1,1000,c293026
17,4,2016-04-27,p1175481,1,1300,c293026
18,1,2016-04-27,p1097821,2,2000,c312420
19,1,2016-04-27,p1237811,1,8000,c313987
20,1,2016-04-27,p1002841,1,8300,c343447
21,1,2016-04-27,p1005891,1,1950,c365181
21,2,2016-04-27,p1097591,1,600,c365181
21,3,2016-04-27,p1179241,1,1500,c365181
22,1,2016-04-27,p1246581,1,1136,c030869
23,1,2016-04-27,p1005771,1,1850,c088439
24,1,2016-04-27,p1175481,1,1300,c112156
25,1,2016-04-27,p1072601,2,9200,c156419
26,1,2016-04-27,p1005771,1,1850,c175118
27,1,2016-04-27,p1002841,1,8300,c238581
28,1,2016-04-27,p1191881,1,1750,c283989
29,1,2016-04-27,p1162631,1,4600,c341245
30,1,2016-04-27,p1005891,1,1950,c055600
31,1,2016-04-27,p1237811,1,8000,c125491
32,1,2016-04-27,p1026741,1,3227,c153215
33,1,2016-04-27,p1175481,2,2600,c189316
33,2,2016-04-27,p1237811,1,8000,c189316
34,1,2016-04-27,p1200641,1,8100,c274126
34,2,2016-04-27,p1127201,1,3727,c274126
34,3,2016-04-27,p1072601,1,4600,c274126
34,4,2016-04-27,p1002841,1,8300,c274126
35,1,2016-04-27,p1005771,1,1850,c275598
35,2,2016-04-27,p1005891,1,1950,c275598
35,3,2016-04-27,p1072601,1,4600,c275598
35,4,2016-04-27,p1097821,1,1000,c275598
35,5,2016-04-27,p1175481,2,2600,c275598
36,1,2016-04-27,p1026741,3,9681,c307527
36,2,2016-04-27,p1030071,1,4400,c307527
37,1,2016-04-27,p1133371,2,2000,c119748
37,2,2016-04-27,p1200641,1,8100,c119748
38,1,2016-04-27,p1072601,1,4600,c135606
38,2,2016-04-27,p1006281,1,864,c135606
38,3,2016-04-27,p1002841,1,8300,c135606
38,4,2016-04-27,p1144371,1,1650,c135606
38,5,2016-04-27,p1211951,1,1250,c135606
38,6,2016-04-27,p1200641,1,8100,c135606
39,1,2016-04-27,p1175481,1,1300,c142902
39,2,2016-04-27,p1036481,1,1050,c142902
40,1,2016-04-27,p1237811,1,8000,c222322
40,2,2016-04-27,p1211951,2,2500,c222322
41,1,2016-04-27,p1246581,2,2272,c327488
42,1,2016-04-27,p1175481,1,1300,c017614
43,1,2016-04-27,p1012751,1,1250,c051771
43,2,2016-04-27,p1012951,1,1600,c051771
43,3,2016-04-27,p1159481,1,1800,c051771
43,4,2016-04-27,p1175481,1,1300,c051771
44,1,2016-04-27,p1246581,2,2272,c056399
45,1,2016-04-27,p1005891,1,1950,c090006
46,1,2016-04-27,p1072601,1,4600,c093697
47,1,2016-04-27,p1235451,3,3681,c126138
47,2,2016-04-27,p1097831,3,4365,c126138
48,1,2016-04-27,p1030071,1,4400,c139739
49,1,2016-04-27,p1001771,1,3300,c171257
50,1,2016-04-27,p1012581,1,1050,c222461
50,2,2016-04-27,p1246581,1,1136,c222461
51,1,2016-04-27,p1191881,1,1750,c237565
52,1,2016-04-27,p1097591,1,600,c281886
53,1,2016-04-27,p1211951,1,1250,c300788
54,1,2016-04-27,p1005771,1,1850,c342735
54,2,2016-04-27,p1011291,4,1092,c342735
55,1,2016-04-27,p1119071,1,1091,c067375
55,2,2016-04-27,p1127201,1,3727,c067375
55,3,2016-04-27,p1133371,5,5000,c067375
55,4,2016-04-27,p1054261,1,2091,c067375
55,5,2016-04-27,p1005891,1,1950,c067375
55,6,2016-04-27,p1237811,1,8000,c067375
56,1,2016-04-27,p1246581,1,1136,c105246
57,1,2016-04-27,p1012581,1,1050,c136498
57,2,2016-04-27,p1012641,1,1250,c136498
57,3,2016-04-27,p1159481,1,1800,c136498
57,4,2016-04-27,p1005621,1,2900,c136498
58,1,2016-04-27,p1005771,1,1850,c256744
59,1,2016-04-27,p1256521,1,1850,c292114
59,2,2016-04-27,p1211951,1,1250,c292114
60,1,2016-04-27,p1139701,1,1045,c307070
60,2,2016-04-27,p1097821,1,1000,c307070
1,1,2016-04-28,p1012761,1,1900,c039165
2,1,2016-04-28,p1013161,1,2950,c047907
2,2,2016-04-28,p1149401,3,2727,c047907
2,3,2016-04-28,p1149411,2,2000,c047907
2,4,2016-04-28,p1191881,1,1750,c047907
3,1,2016-04-28,p1012881,1,1600,c052684
4,1,2016-04-28,p1191881,1,1750,c080508
4,2,2016-04-28,p1012641,1,1250,c080508
5,1,2016-04-28,p1005771,2,3700,c081451
6,1,2016-04-28,p1144371,1,1650,c123010
7,1,2016-04-28,p1005771,1,1850,c140124
7,2,2016-04-28,p1012641,1,1250,c140124
8,1,2016-04-28,p1012641,1,1250,c171257
8,2,2016-04-28,p1012751,1,1250,c171257
8,3,2016-04-28,p1162631,1,4600,c171257
9,1,2016-04-28,p1200641,1,8100,c175118
10,1,2016-04-28,p1012581,1,1050,c194094
10,2,2016-04-28,p1255281,3,3546,c194094
11,1,2016-04-28,p1012641,1,1250,c217179
12,1,2016-04-28,p1072601,1,4600,c261935
12,2,2016-04-28,p1133371,1,1000,c261935
13,1,2016-04-28,p1072601,3,13800,c300788
13,2,2016-04-28,p1012881,1,1600,c300788
14,1,2016-04-28,p1097821,6,6000,c334919
14,2,2016-04-28,p1052661,2,2910,c334919
14,3,2016-04-28,p1005771,1,1850,c334919
14,4,2016-04-28,p1005891,1,1950,c334919
14,5,2016-04-28,p1175481,1,1300,c334919
15,1,2016-04-28,p1005891,2,3900,c345371
16,1,2016-04-28,p1233511,1,3100,c347991
16,2,2016-04-28,p1246581,1,1136,c347991
17,1,2016-04-28,p1005891,1,1950,c363589
18,1,2016-04-28,p1162631,1,4600,c371569
18,2,2016-04-28,p1175481,1,1300,c371569
18,3,2016-04-28,p1119071,2,2182,c371569
19,1,2016-04-28,p1127201,1,3727,c060972
19,2,2016-04-28,p1012881,1,1600,c060972
20,1,2016-04-28,p1012641,4,5000,c088320
21,1,2016-04-28,p1012641,1,1250,c150417
22,1,2016-04-28,p1175481,1,1300,c185805
23,1,2016-04-28,p1072601,1,4600,c193412
23,2,2016-04-28,p1246581,3,3408,c193412
23,3,2016-04-28,p1030071,1,4400,c193412
24,1,2016-04-28,p1144661,1,1850,c209895
25,1,2016-04-28,p1012881,1,1600,c223372
25,2,2016-04-28,p1097591,1,600,c223372
25,3,2016-04-28,p1005771,1,1850,c223372
25,4,2016-04-28,p1211951,1,1250,c223372
25,5,2016-04-28,p1175481,1,1300,c223372
26,1,2016-04-28,p1005771,2,3700,c255595
26,2,2016-04-28,p1005891,2,3900,c255595
27,1,2016-04-28,p1005771,1,1850,c366873
28,1,2016-04-28,p1002841,1,8300,c069347
29,1,2016-04-28,p1005771,1,1850,c093176
29,2,2016-04-28,p1005891,1,1950,c093176
29,3,2016-04-28,p1012951,1,1600,c093176
30,1,2016-04-28,p1175481,1,1300,c098958
31,1,2016-04-28,p1144661,1,1850,c119729
32,1,2016-04-28,p1012951,2,3200,c127482
32,2,2016-04-28,p1001771,1,3300,c127482
33,1,2016-04-28,p1191881,1,1750,c155920
33,2,2016-04-28,p1026741,1,3227,c155920
34,1,2016-04-28,p1001771,2,6600,c206248
35,1,2016-04-28,p1012581,1,1050,c208282
36,1,2016-04-28,p1144371,1,1650,c220756
36,2,2016-04-28,p1030071,1,4400,c220756
37,1,2016-04-28,p1005771,1,1850,c279451
37,2,2016-04-28,p1012951,1,1600,c279451
38,1,2016-04-28,p1002841,1,8300,c307527
39,1,2016-04-28,p1072601,1,4600,c313433
39,2,2016-04-28,p1012641,1,1250,c313433
40,1,2016-04-28,p1175481,2,2600,c314136
40,2,2016-04-28,p1005771,2,3700,c314136
40,3,2016-04-28,p1211951,1,1250,c314136
41,1,2016-04-28,p1211951,1,1250,c337999
42,1,2016-04-28,p1012751,1,1250,c057298
43,1,2016-04-28,p1012581,1,1050,c070800
43,2,2016-04-28,p1012641,1,1250,c070800
43,3,2016-04-28,p1144371,2,3300,c070800
43,4,2016-04-28,p1246581,1,1136,c070800
44,1,2016-04-28,p1006281,2,1728,c072084
45,1,2016-04-28,p1002841,1,8300,c110521
46,1,2016-04-28,p1211951,1,1250,c140627
46,2,2016-04-28,p1237811,1,8000,c140627
46,3,2016-04-28,p1144661,1,1850,c140627
46,4,2016-04-28,p1191881,1,1750,c140627
46,5,2016-04-28,p1012951,1,1600,c140627
47,1,2016-04-28,p1012581,1,1050,c153528
47,2,2016-04-28,p1211951,1,1250,c153528
48,1,2016-04-28,p1012641,1,1250,c176263
49,1,2016-04-28,p1012751,1,1250,c222561
50,1,2016-04-28,p1012881,1,1600,c226725
50,2,2016-04-28,p1052661,10,14550,c226725
51,1,2016-04-28,p1006411,1,1091,c305167
51,2,2016-04-28,p1012641,1,1250,c305167
52,1,2016-04-28,p1191881,1,1750,c316488
52,2,2016-04-28,p1149411,1,1000,c316488
53,1,2016-04-28,p1127201,1,3727,c344237
54,1,2016-04-28,p1006281,1,864,c376203
55,1,2016-04-28,p1246581,3,3408,c063771
56,1,2016-04-28,p1005891,1,1950,c068245
57,1,2016-04-28,p1012581,1,1050,c084202
58,1,2016-04-28,p1097591,1,600,c118603
59,1,2016-04-28,p1144661,1,1850,c125672
60,1,2016-04-28,p1005891,1,1950,c167520
61,1,2016-04-28,p1012751,1,1250,c189576
61,2,2016-04-28,p1005891,1,1950,c189576
62,1,2016-04-28,p1175481,1,1300,c218035
63,1,2016-04-28,p1013161,1,2950,c269764
63,2,2016-04-28,p1191881,1,1750,c269764
64,1,2016-04-28,p1191881,1,1750,c272968
64,2,2016-04-28,p1012951,1,1600,c272968
64,3,2016-04-28,p1072601,1,4600,c272968
65,1,2016-04-28,p1144661,1,1850,c310553
65,2,2016-04-28,p1211951,1,1250,c310553
66,1,2016-04-28,p1191881,1,1750,c312420
66,2,2016-04-28,p1246581,1,1136,c312420
66,3,2016-04-28,p1011291,2,546,c312420
66,4,2016-04-28,p1005891,1,1950,c312420
67,1,2016-04-28,p1255281,1,1182,c343447
68,1,2016-04-28,p1127201,1,3727,c100599
68,2,2016-04-28,p1072601,1,4600,c100599
68,3,2016-04-28,p1012641,1,1250,c100599
69,1,2016-04-28,p1005891,3,5850,c118274
70,1,2016-04-28,p1012641,1,1250,c144797
71,1,2016-04-28,p1012951,1,1600,c177887
71,2,2016-04-28,p1005891,1,1950,c177887
72,1,2016-04-28,p1002841,1,8300,c234998
73,1,2016-04-28,p1012881,1,1600,c236759
73,2,2016-04-28,p1012641,1,1250,c236759
74,1,2016-04-28,p1072601,1,4600,c296736
74,2,2016-04-28,p1089531,1,2400,c296736
74,3,2016-04-28,p1097591,1,600,c296736
74,4,2016-04-28,p1175481,1,1300,c296736
74,5,2016-04-28,p1005771,2,3700,c296736
74,6,2016-04-28,p1005891,1,1950,c296736
74,7,2016-04-28,p1013161,1,2950,c296736
75,1,2016-04-28,p1233511,1,3100,c302963
75,2,2016-04-28,p1012881,1,1600,c302963
76,1,2016-04-28,p1175481,1,1300,c306915
76,2,2016-04-28,p1256521,1,1850,c306915
76,3,2016-04-28,p1072601,1,4600,c306915
76,4,2016-04-28,p1054261,1,2091,c306915
76,5,2016-04-28,p1012881,1,1600,c306915
77,1,2016-04-28,p1012641,1,1250,c325775
77,2,2016-04-28,p1013161,1,2950,c325775
77,3,2016-04-28,p1144371,1,1650,c325775
77,4,2016-04-28,p1200641,1,8100,c325775
78,1,2016-04-28,p1013161,1,2950,c331217
79,1,2016-04-28,p1002841,1,8300,c341307
79,2,2016-04-28,p1162631,1,4600,c341307
80,1,2016-04-28,p1100371,5,2000,c366335
80,2,2016-04-28,p1162631,1,4600,c366335
80,3,2016-04-28,p1012751,1,1250,c366335
80,4,2016-04-28,p1005891,1,1950,c366335
80,5,2016-04-28,p1005771,1,1850,c366335
81,1,2016-04-28,p1002841,1,8300,c064759
81,2,2016-04-28,p1030071,1,4400,c064759
82,1,2016-04-28,p1012951,1,1600,c070813
82,2,2016-04-28,p1054261,1,2091,c070813
82,3,2016-04-28,p1005771,2,3700,c070813
82,4,2016-04-28,p1144371,1,1650,c070813
83,1,2016-04-28,p1133371,2,2000,c084180
83,2,2016-04-28,p1200641,1,8100,c084180
83,3,2016-04-28,p1149401,2,1818,c084180
83,4,2016-04-28,p1246581,2,2272,c084180
84,1,2016-04-28,p1233511,1,3100,c112428
85,1,2016-04-28,p1005891,1,1950,c116538
85,2,2016-04-28,p1144661,1,1850,c116538
86,1,2016-04-28,p1233511,2,6200,c121138
86,2,2016-04-28,p1211951,2,2500,c121138
86,3,2016-04-28,p1005891,2,3900,c121138
86,4,2016-04-28,p1012881,1,1600,c121138
86,5,2016-04-28,p1175481,1,1300,c121138
86,6,2016-04-28,p1179241,1,1500,c121138
86,7,2016-04-28,p1191881,1,1575,c121138
86,8,2016-04-28,p1012641,2,2500,c121138
86,9,2016-04-28,p1012951,1,1600,c121138
87,1,2016-04-28,p1072601,1,4600,c214911
88,1,2016-04-28,p1233511,1,3100,c218626
88,2,2016-04-28,p1012881,1,1600,c218626
89,1,2016-04-28,p1013161,1,2950,c230788
89,2,2016-04-28,p1005771,1,1850,c230788
89,3,2016-04-28,p1233511,1,3100,c230788
90,1,2016-04-28,p1012751,1,1250,c293483
90,2,2016-04-28,p1179241,1,1500,c293483
91,1,2016-04-28,p1012641,1,1250,c343724
92,1,2016-04-28,p1211951,1,1250,c050169
92,2,2016-04-28,p1012751,1,1250,c050169
93,1,2016-04-28,p1012641,1,1250,c083862
93,2,2016-04-28,p1072601,1,4600,c083862
94,1,2016-04-28,p1005891,1,1950,c118926
94,2,2016-04-28,p1012581,1,1050,c118926
94,3,2016-04-28,p1072601,2,9200,c118926
94,4,2016-04-28,p1175481,1,1300,c118926
95,1,2016-04-28,p1097591,1,600,c150670
95,2,2016-04-28,p1005771,1,1850,c150670
96,1,2016-04-28,p1175481,1,1300,c215485
96,2,2016-04-28,p1005771,1,1850,c215485
97,1,2016-04-28,p1026741,1,3227,c274203
97,2,2016-04-28,p1133371,2,2000,c274203
98,1,2016-04-28,p1012761,2,3800,c337495
99,1,2016-04-28,p1127201,1,3727,c341209
99,2,2016-04-28,p1012641,1,1250,c341209
99,3,2016-04-28,p1012881,1,1600,c341209
1,1,2016-04-29,p1054261,1,2091,c059303
2,1,2016-04-29,p1012881,1,1600,c076461
2,2,2016-04-29,p1144371,10,16500,c076461
3,1,2016-04-29,p1012581,1,1050,c082866
3,2,2016-04-29,p1012641,1,1250,c082866
3,3,2016-04-29,p1012761,1,1900,c082866
4,1,2016-04-29,p1119071,1,1091,c083607
5,1,2016-04-29,p1133371,1,1000,c105246
5,2,2016-04-29,p1162631,1,4600,c105246
5,3,2016-04-29,p1002841,1,8300,c105246
6,1,2016-04-29,p1012881,1,1600,c119748
7,1,2016-04-29,p1072601,1,4600,c189316
8,1,2016-04-29,p1002841,1,8300,c201920
8,2,2016-04-29,p1255281,1,1182,c201920
8,3,2016-04-29,p1200641,1,8100,c201920
8,4,2016-04-29,p1246581,1,1136,c201920
9,1,2016-04-29,p1005891,1,1950,c276666
9,2,2016-04-29,p1175481,1,1300,c276666
9,3,2016-04-29,p1012751,1,1250,c276666
9,4,2016-04-29,p1133371,1,1000,c276666
10,1,2016-04-29,p1012881,1,1600,c315433
11,1,2016-04-29,p1119071,1,1091,c333911
12,1,2016-04-29,p1200641,1,8100,c360455
12,2,2016-04-29,p1133371,3,3000,c360455
12,3,2016-04-29,p1012751,1,1250,c360455
12,4,2016-04-29,p1001771,1,3300,c360455
13,1,2016-04-29,p1012751,1,1250,c017567
13,2,2016-04-29,p1200641,1,8100,c017567
13,3,2016-04-29,p1012641,1,1250,c017567
14,1,2016-04-29,p1013161,1,2950,c043524
15,1,2016-04-29,p1012881,1,1600,c055122
16,1,2016-04-29,p1001771,1,3300,c059914
16,2,2016-04-29,p1072601,1,4600,c059914
16,3,2016-04-29,p1191881,1,1750,c059914
16,4,2016-04-29,p1233511,1,3100,c059914
16,5,2016-04-29,p1179241,1,1500,c059914
17,1,2016-04-29,p1002841,1,8300,c085186
18,1,2016-04-29,p1211951,1,1250,c096167
18,2,2016-04-29,p1097831,1,1455,c096167
18,3,2016-04-29,p1149391,4,3636,c096167
18,4,2016-04-29,p1149401,4,3636,c096167
18,5,2016-04-29,p1149411,4,4000,c096167
18,6,2016-04-29,p1001771,1,3300,c096167
18,7,2016-04-29,p1006281,1,864,c096167
18,8,2016-04-29,p1012581,1,1050,c096167
18,9,2016-04-29,p1012751,2,2500,c096167
18,10,2016-04-29,p1012761,1,1900,c096167
18,11,2016-04-29,p1052661,1,1455,c096167
19,1,2016-04-29,p1139681,1,909,c127482
19,2,2016-04-29,p1175481,1,1300,c127482
20,1,2016-04-29,p1089531,3,6984,c257932
21,1,2016-04-29,p1005891,1,1950,c280766
21,2,2016-04-29,p1012881,1,1600,c280766
21,3,2016-04-29,p1030071,1,4400,c280766
21,4,2016-04-29,p1089531,1,2400,c280766
21,5,2016-04-29,p1233511,1,3100,c280766
22,1,2016-04-29,p1030071,1,4400,c307527
23,1,2016-04-29,p1002841,1,8300,c314866
24,1,2016-04-29,p1179241,2,3000,c037999
25,1,2016-04-29,p1256521,1,1850,c056399
26,1,2016-04-29,p1139681,1,909,c084130
26,2,2016-04-29,p1139701,1,1045,c084130
26,3,2016-04-29,p1119071,2,2182,c084130
27,1,2016-04-29,p1001771,1,3300,c084202
28,1,2016-04-29,p1005771,1,1850,c108176
29,1,2016-04-29,p1175481,1,1300,c118750
29,2,2016-04-29,p1139681,2,1818,c118750
29,3,2016-04-29,p1139701,2,2090,c118750
30,1,2016-04-29,p1200641,1,8100,c162600
30,2,2016-04-29,p1030071,1,4400,c162600
30,3,2016-04-29,p1002841,1,8300,c162600
31,1,2016-04-29,p1001771,1,3300,c222322
32,1,2016-04-29,p1005771,1,1850,c310596
33,1,2016-04-29,p1001771,1,3300,c357740
34,1,2016-04-29,p1233511,1,3100,c038315
34,2,2016-04-29,p1097591,1,600,c038315
34,3,2016-04-29,p1005891,1,1950,c038315
35,1,2016-04-29,p1005891,1,1950,c039211
36,1,2016-04-29,p1030071,1,4400,c051626
37,1,2016-04-29,p1175481,1,1300,c085861
37,2,2016-04-29,p1144371,1,1650,c085861
37,3,2016-04-29,p1233511,1,3100,c085861
37,4,2016-04-29,p1179241,1,1500,c085861
37,5,2016-04-29,p1191881,1,1750,c085861
37,6,2016-04-29,p1012641,1,1250,c085861
38,1,2016-04-29,p1012881,1,1600,c148616
38,2,2016-04-29,p1026741,2,6454,c148616
38,3,2016-04-29,p1030071,1,4400,c148616
39,1,2016-04-29,p1012881,1,1600,c217179
40,1,2016-04-29,p1030071,1,4400,c222232
40,2,2016-04-29,p1001771,1,3300,c222232
40,3,2016-04-29,p1072601,1,4600,c222232
41,1,2016-04-29,p1191881,1,1750,c238056
42,1,2016-04-29,p1179241,1,1500,c264371
42,2,2016-04-29,p1072601,1,4600,c264371
42,3,2016-04-29,p1144371,1,1650,c264371
43,1,2016-04-29,p1133371,2,2000,c317858
43,2,2016-04-29,p1207281,1,3200,c317858
43,3,2016-04-29,p1211951,1,1250,c317858
44,1,2016-04-29,p1139701,1,1045,c319545
44,2,2016-04-29,p1100371,5,2000,c319545
44,3,2016-04-29,p1005891,1,1950,c319545
44,4,2016-04-29,p1175481,1,1300,c319545
45,1,2016-04-29,p1012581,1,1050,c135336
46,1,2016-04-29,p1162631,1,4600,c179219
47,1,2016-04-29,p1001771,1,3300,c233402
47,2,2016-04-29,p1005771,1,1850,c233402
47,3,2016-04-29,p1012641,1,1250,c233402
48,1,2016-04-29,p1097831,2,2910,c368121
49,1,2016-04-29,p1012581,1,1050,c017594
49,2,2016-04-29,p1012881,1,1600,c017594
50,1,2016-04-29,p1162631,1,4600,c037575
50,2,2016-04-29,p1237811,1,8000,c037575
50,3,2016-04-29,p1005771,1,1850,c037575
51,1,2016-04-29,p1072601,1,4600,c121452
51,2,2016-04-29,p1175481,1,1300,c121452
51,3,2016-04-29,p1005891,1,1950,c121452
51,4,2016-04-29,p1002841,1,8300,c121452
52,1,2016-04-29,p1133371,1,1000,c135606
52,2,2016-04-29,p1006281,1,864,c135606
52,3,2016-04-29,p1246581,1,1136,c135606
52,4,2016-04-29,p1072601,1,4600,c135606
53,1,2016-04-29,p1030071,1,4400,c179633
54,1,2016-04-29,p1207281,1,3200,c227351
54,2,2016-04-29,p1001771,1,3300,c227351
54,3,2016-04-29,p1089531,1,2400,c227351
54,4,2016-04-29,p1005771,1,1850,c227351
54,5,2016-04-29,p1012641,1,1250,c227351
54,6,2016-04-29,p1012951,1,1600,c227351
55,1,2016-04-29,p1054261,1,2091,c274804
56,1,2016-04-29,p1011291,50,13650,c317556
57,1,2016-04-29,p1246581,2,2272,c341192
57,2,2016-04-29,p1072601,1,4600,c341192
57,3,2016-04-29,p1089531,1,2400,c341192
58,1,2016-04-29,p1072601,1,4600,c356815
58,2,2016-04-29,p1127201,1,3727,c356815
59,1,2016-04-29,p1012951,1,1600,c362929
59,2,2016-04-29,p1097591,1,600,c362929
59,3,2016-04-29,p1127201,1,3727,c362929
59,4,2016-04-29,p1207281,1,3200,c362929
60,1,2016-04-29,p1175481,1,1300,c365400
61,1,2016-04-29,p1002841,1,8300,c017605
62,1,2016-04-29,p1030071,1,4400,c057038
62,2,2016-04-29,p1175481,1,1300,c057038
63,1,2016-04-29,p1005621,1,2900,c100815
64,1,2016-04-29,p1012951,2,3200,c107853
64,2,2016-04-29,p1012641,1,1250,c107853
64,3,2016-04-29,p1179241,1,1500,c107853
65,1,2016-04-29,p1175481,1,1300,c124747
65,2,2016-04-29,p1207281,1,3200,c124747
65,3,2016-04-29,p1005771,1,1850,c124747
65,4,2016-04-29,p1002841,1,8300,c124747
65,5,2016-04-29,p1012951,1,1600,c124747
66,1,2016-04-29,p1207281,1,3200,c170363
66,2,2016-04-29,p1072601,1,4600,c170363
66,3,2016-04-29,p1211951,1,1250,c170363
67,1,2016-04-29,p1162631,1,4600,c182210
68,1,2016-04-29,p1012761,1,1900,c216975
69,1,2016-04-29,p1054261,1,2091,c275248
70,1,2016-04-29,p1012951,1,1600,c277294
70,2,2016-04-29,p1005891,1,1950,c277294
70,3,2016-04-29,p1072601,1,4600,c277294
70,4,2016-04-29,p1144371,1,1650,c277294
70,5,2016-04-29,p1175481,1,1300,c277294
70,6,2016-04-29,p1200641,1,8100,c277294
71,1,2016-04-29,p1012951,1,1600,c298592
72,1,2016-04-29,p1012751,1,1250,c324796
73,1,2016-04-29,p1255281,1,1182,c328222
74,1,2016-04-29,p1012951,1,1600,c339083
74,2,2016-04-29,p1054261,1,2091,c339083
74,3,2016-04-29,p1179241,1,1500,c339083
74,4,2016-04-29,p1191881,1,1750,c339083
75,1,2016-04-29,p1256521,1,1850,c355876
75,2,2016-04-29,p1133371,2,2000,c355876
76,1,2016-04-29,p1054261,1,2091,c358320
76,2,2016-04-29,p1162631,1,4600,c358320
76,3,2016-04-29,p1139701,3,3135,c358320
77,1,2016-04-29,p1207281,1,3200,c360109
77,2,2016-04-29,p1012951,1,1600,c360109
77,3,2016-04-29,p1026741,1,3227,c360109
78,1,2016-04-29,p1030071,2,8800,c377134
79,1,2016-04-29,p1012951,1,1600,c038572
79,2,2016-04-29,p1175481,1,1300,c038572
79,3,2016-04-29,p1211951,1,1250,c038572
80,1,2016-04-29,p1246581,2,2272,c039743
81,1,2016-04-29,p1233511,1,3100,c099839
81,2,2016-04-29,p1211951,1,1250,c099839
81,3,2016-04-29,p1144371,1,1650,c099839
82,1,2016-04-29,p1011291,2,546,c136498
83,1,2016-04-29,p1119071,1,1091,c234152
83,2,2016-04-29,p1246581,1,1136,c234152
84,1,2016-04-29,p1005771,1,1850,c238327
84,2,2016-04-29,p1012951,1,1600,c238327
85,1,2016-04-29,p1211951,1,1250,c263517
85,2,2016-04-29,p1001771,1,3300,c263517
86,1,2016-04-29,p1207281,1,3200,c269764
87,1,2016-04-29,p1256521,1,1850,c277968
87,2,2016-04-29,p1002841,1,8300,c277968
88,1,2016-04-29,p1255281,1,1182,c295877
89,1,2016-04-29,p1005891,1,1950,c300810
89,2,2016-04-29,p1072601,1,4600,c300810
90,1,2016-04-29,p1089531,1,2400,c312420
1,1,2016-04-30,p1133371,2,2000,c017544
1,2,2016-04-30,p1162631,1,4600,c017544
2,1,2016-04-30,p1012581,1,1050,c017646
2,2,2016-04-30,p1012761,1,1900,c017646
3,1,2016-04-30,p1012951,1,1600,c029643
4,1,2016-04-30,p1001771,1,3300,c043717
4,2,2016-04-30,p1002841,1,8300,c043717
4,3,2016-04-30,p1235451,1,1227,c043717
4,4,2016-04-30,p1246581,2,2272,c043717
5,1,2016-04-30,p1072601,2,9200,c063771
6,1,2016-04-30,p1054261,1,2091,c111322
6,2,2016-04-30,p1175481,1,1300,c111322
7,1,2016-04-30,p1005891,1,1950,c167520
8,1,2016-04-30,p1012761,1,1900,c169958
8,2,2016-04-30,p1002841,1,8300,c169958
9,1,2016-04-30,p1133371,1,1000,c261935
9,2,2016-04-30,p1246581,1,1136,c261935
10,1,2016-04-30,p1052661,1,1455,c349063
